season,bowler,phase,runs_conceded,balls_bowled,wickets,dot_balls,boundaries,fours,sixes,economy_rate,balls_per_wicket,bowling_avg,dot_ball_pct,boundary_pct,six_pct,performance_index
2022,PJ Sangwan,Middle,20,19,2,9,2,2,0,6.32,9.5,10.0,0.47,0.11,0.0,1.2777151420755568
2022,PJ Sangwan,Powerplay,46,37,1,15,7,7,0,7.46,37.0,46.0,0.41,0.19,0.0,0.6088512978835394
2022,PWH de Silva,Death,45,36,6,15,5,1,4,7.5,6.0,7.5,0.42,0.14,0.11,0.2022633089295186
2022,PWH de Silva,Middle,340,268,18,114,39,16,23,7.61,14.89,18.89,0.43,0.15,0.09,0.29476854258582236
2022,PWH de Silva,Powerplay,54,42,2,18,8,5,3,7.71,21.0,27.0,0.43,0.19,0.07,0.2541340363038732
2022,Parag,Middle,33,14,0,3,4,1,3,14.14,,,0.21,0.29,0.21,-2.700408961020358
2022,RA Jadeja,Middle,190,148,4,53,21,13,8,7.7,37.0,47.5,0.36,0.14,0.05,0.2861755710443376
2022,RA Jadeja,Powerplay,53,49,1,15,3,1,2,6.49,49.0,53.0,0.31,0.06,0.04,0.6360892739237196
2022,RP Meredith,Death,71,46,4,18,8,4,4,9.26,11.5,17.75,0.39,0.17,0.09,-0.19056799557476337
2022,RP Meredith,Middle,113,84,3,41,14,9,5,8.07,28.0,37.67,0.49,0.17,0.06,0.5247485534227911
2022,RP Meredith,Powerplay,57,51,1,30,8,7,1,6.71,51.0,57.0,0.59,0.16,0.02,1.3566917806251977
2022,Rabada,Death,103,72,9,35,14,10,4,8.58,8.0,11.44,0.49,0.19,0.06,0.37209214375609795
2022,Rabada,Middle,83,64,4,29,9,5,4,7.78,16.0,20.75,0.45,0.14,0.06,0.5333595610758242
2022,Rabada,Powerplay,228,167,10,81,36,29,7,8.19,16.7,22.8,0.49,0.22,0.04,0.4474731093556441
2022,Rahul Chahar,Death,47,31,4,14,6,3,3,9.1,7.75,11.75,0.45,0.19,0.1,-0.07449492174091457
2022,Rahul Chahar,Middle,271,222,6,78,27,17,10,7.32,37.0,45.17,0.35,0.12,0.05,0.3818386566405912
2022,Rahul Chahar,Powerplay,47,37,4,17,3,2,1,7.62,9.25,11.75,0.46,0.08,0.03,0.9589594598993961
2022,Rahul Tewatia,Middle,58,24,0,2,8,2,6,14.5,,,0.08,0.33,0.25,-3.5683760920032395
2022,Ramandeep Singh,Death,13,13,3,8,1,0,1,6.0,4.33,4.33,0.62,0.08,0.08,1.5198997192854589
2022,Ramandeep Singh,Middle,42,28,3,10,6,5,1,9.0,9.33,14.0,0.36,0.21,0.04,-0.11156065657739705
2022,Rashid Khan,Death,41,36,2,9,3,2,1,6.83,18.0,20.5,0.25,0.08,0.03,0.35656425020518095
2022,Rashid Khan,Middle,303,290,17,106,21,9,12,6.27,17.06,17.82,0.37,0.07,0.04,0.8502120073441392
2022,Rashid Khan,Powerplay,84,60,0,15,8,5,3,8.4,,,0.25,0.13,0.05,-0.18420384486366234
2022,Rasikh Salam,Powerplay,20,18,0,7,3,3,0,6.67,,,0.39,0.17,0.0,0.7387173326263734
2022,Ravi Bishnoi,Death,46,26,2,9,6,5,1,10.62,13.0,23.0,0.35,0.23,0.04,-0.4867147380046772
2022,Ravi Bishnoi,Middle,335,247,10,90,40,25,15,8.14,24.7,33.5,0.36,0.16,0.06,0.09068745819455527
2022,Ravi Bishnoi,Powerplay,81,67,1,29,11,10,1,7.25,67.0,81.0,0.43,0.16,0.01,0.7595302984579216
2022,Rishi Dhawan,Middle,90,62,1,11,9,7,2,8.71,62.0,90.0,0.18,0.15,0.03,-0.4390476323586002
2022,Rishi Dhawan,Powerplay,59,50,4,24,5,4,1,7.08,12.5,14.75,0.48,0.1,0.02,1.1083599107541469
2022,Russell,Death,130,70,7,24,22,17,5,11.14,10.0,18.57,0.34,0.31,0.07,-1.0396387483791036
2022,Russell,Middle,118,74,7,22,13,7,6,9.57,10.57,16.86,0.3,0.18,0.08,-0.5368792587438527
2022,Russell,Powerplay,34,32,3,18,4,3,1,6.38,10.67,11.33,0.56,0.12,0.03,1.385706589211775
2022,S Gopal,Middle,33,12,1,2,5,1,4,16.5,12.0,33.0,0.17,0.42,0.33,-4.3273892963089695
2022,S Kaul,Middle,12,12,0,3,1,1,0,6.0,,,0.25,0.08,0.0,0.6606966266909293
2022,SA Abbott,Powerplay,17,13,1,6,3,3,0,7.85,13.0,17.0,0.46,0.23,0.0,0.5851274591535728
2022,Sai Kishore,Middle,100,86,5,27,10,7,3,6.98,17.2,20.0,0.31,0.12,0.03,0.408410754163935
2022,Sandeep Sharma,Death,26,12,0,2,4,3,1,13.0,,,0.17,0.33,0.08,-2.0705966003496092
2022,Sandeep Sharma,Middle,61,33,1,12,10,7,3,11.09,33.0,61.0,0.36,0.3,0.09,-1.0371609041716043
2022,Sandeep Sharma,Powerplay,69,81,1,52,10,8,2,5.11,81.0,69.0,0.64,0.12,0.02,1.9351494811900587
2022,Santner,Middle,77,66,4,21,5,2,3,7.0,16.5,19.25,0.32,0.08,0.05,0.4638180876565923
2022,Santner,Powerplay,58,48,0,22,9,8,1,7.25,,,0.46,0.19,0.02,0.7102029591549841
2022,Shahbaz Ahmed,Middle,234,145,3,39,27,12,15,9.68,48.33,78.0,0.27,0.19,0.1,-0.8031424571163195
2022,Shahbaz Ahmed,Powerplay,107,75,1,29,14,10,4,8.56,75.0,107.0,0.39,0.19,0.05,0.0797365687748957
2022,Shashank Singh,Middle,20,13,0,2,2,2,0,9.23,,,0.15,0.15,0.0,-0.4680219360255392
2022,Shepherd,Middle,64,32,1,12,10,5,5,12.0,32.0,64.0,0.38,0.31,0.16,-1.5366035754973824
2022,Shepherd,Powerplay,17,18,2,12,3,2,1,5.67,9.0,8.5,0.67,0.17,0.06,1.560761305937041
2022,Shivam Mavi,Death,107,63,4,24,13,6,7,10.19,15.75,26.75,0.38,0.21,0.11,-0.6250269863496528
2022,Shivam Mavi,Middle,31,24,0,8,4,4,0,7.75,,,0.33,0.17,0.0,0.3460927919720578
2022,Shivam Mavi,Powerplay,91,55,1,25,14,8,6,9.93,55.0,91.0,0.45,0.25,0.11,-0.46890020183756
2022,Simarjeet Singh,Middle,16,19,1,11,2,2,0,5.05,19.0,16.0,0.58,0.11,0.0,1.8776205888601651
2022,Simarjeet Singh,Powerplay,127,94,3,50,19,15,4,8.11,31.33,42.33,0.53,0.2,0.04,0.6676649272371166
2022,Stoinis,Death,32,13,2,6,5,1,4,14.77,6.5,16.0,0.46,0.38,0.31,-2.7767420758883175
2022,Stoinis,Middle,42,25,1,6,6,5,1,10.08,25.0,42.0,0.24,0.24,0.04,-0.814207085561251
2022,T Natarajan,Death,166,89,8,26,24,14,10,11.19,11.12,20.75,0.29,0.27,0.11,-1.3088367533375174
2022,T Natarajan,Middle,140,115,4,35,10,6,4,7.3,28.75,35.0,0.3,0.09,0.03,0.4191197465893616
2022,T Natarajan,Powerplay,104,68,6,35,18,14,4,9.18,11.33,17.33,0.51,0.26,0.06,0.1079971964445565
2022,TA Boult,Death,100,45,2,13,15,7,8,13.33,22.5,50.0,0.29,0.33,0.18,-2.252398090802036
2022,TA Boult,Middle,95,74,4,22,8,6,2,7.7,18.5,23.75,0.3,0.11,0.03,0.28504035554095014
2022,TA Boult,Powerplay,306,268,10,156,50,44,6,6.85,26.8,30.6,0.58,0.19,0.02,1.1982197425711063
2022,TG Southee,Death,115,72,7,29,13,4,9,9.58,10.29,16.43,0.4,0.18,0.12,-0.40679519079970117
2022,TG Southee,Middle,70,62,3,26,7,5,2,6.77,20.67,23.33,0.42,0.11,0.03,0.8625645922997034
2022,TG Southee,Powerplay,99,86,4,48,15,13,2,6.91,21.5,24.75,0.56,0.17,0.02,1.184536087990854
2022,TS Mills,Death,42,19,2,6,7,5,2,13.26,9.5,21.0,0.32,0.37,0.11,-1.8859394505901619
2022,TS Mills,Middle,102,55,1,11,15,11,4,11.13,55.0,102.0,0.2,0.27,0.07,-1.3954380562063429
2022,TS Mills,Powerplay,48,33,3,18,8,6,2,8.73,11.0,16.0,0.55,0.24,0.06,0.390675349678432
2022,TU Deshpande,Middle,23,13,1,3,3,2,1,10.62,13.0,23.0,0.23,0.23,0.08,-1.125792495660483
2022,TU Deshpande,Powerplay,44,30,0,16,8,8,0,8.8,,,0.53,0.27,0.0,0.5369070388645663
2022,Thakur,Death,173,98,8,38,22,10,12,10.59,12.25,21.62,0.39,0.22,0.12,-0.745457855962078
2022,Thakur,Middle,133,86,3,38,16,10,6,9.28,28.67,44.33,0.44,0.19,0.07,0.024027981728139507
2022,Thakur,Powerplay,179,131,4,57,27,22,5,8.2,32.75,44.75,0.44,0.21,0.04,0.3038542590007785
2022,Theekshana,Death,24,24,4,12,3,2,1,6.0,6.0,6.0,0.5,0.12,0.04,1.184996307914477
2022,Theekshana,Middle,120,97,2,29,11,6,5,7.42,48.5,60.0,0.3,0.11,0.05,0.22302042741622238
2022,Theekshana,Powerplay,123,91,6,29,14,9,5,8.11,15.17,20.5,0.32,0.15,0.05,0.043515995344440006
2022,Tilak Varma,Powerplay,13,12,0,5,2,2,0,6.5,,,0.42,0.17,0.0,0.872543267601129
2022,UT Yadav,Death,28,13,1,4,4,1,3,12.92,13.0,28.0,0.31,0.31,0.23,-2.319819759991543
2022,UT Yadav,Middle,113,91,7,34,14,10,4,7.45,13.0,16.14,0.37,0.15,0.04,0.3848248778748411
2022,UT Yadav,Powerplay,213,193,8,113,30,24,6,6.62,24.12,26.62,0.59,0.16,0.03,1.3172377171908873
2022,Umran Malik,Death,27,18,3,10,5,4,1,9.0,6.0,9.0,0.56,0.28,0.06,0.2470626866276185
2022,Umran Malik,Middle,364,257,18,127,54,41,13,8.5,14.28,20.22,0.49,0.21,0.05,0.3737295489821841
2022,Umran Malik,Powerplay,64,38,1,20,10,7,3,10.11,38.0,64.0,0.53,0.26,0.08,-0.08829260507451221
2022,VG Arora,Death,29,12,0,3,4,1,3,14.5,,,0.25,0.33,0.25,-2.97271877504579
2022,VG Arora,Middle,22,12,0,1,3,2,1,11.0,,,0.08,0.25,0.08,-1.782074232510807
2022,VG Arora,Powerplay,114,86,3,38,19,17,2,7.95,28.67,38.0,0.44,0.22,0.02,0.42211834243171575
2022,VR Aaron,Middle,25,12,0,2,4,3,1,12.5,,,0.17,0.33,0.08,-1.9861556066301467
2022,VR Aaron,Powerplay,19,14,1,6,3,3,0,8.14,14.0,19.0,0.43,0.21,0.0,0.49756228175898776
2022,VR Iyer,Death,24,12,0,2,4,3,1,12.0,,,0.17,0.33,0.08,-1.9017146129106839
2022,VR Iyer,Middle,22,12,0,1,3,2,1,11.0,,,0.08,0.25,0.08,-1.782074232510807
2022,Washington Sundar,Death,37,12,0,1,6,2,4,18.5,,,0.08,0.5,0.33,-5.2466076468086005
2022,Washington Sundar,Middle,114,85,3,19,10,5,5,8.05,28.33,38.0,0.22,0.12,0.06,-0.25160129063756964
2022,Washington Sundar,Powerplay,88,73,3,28,11,7,4,7.23,24.33,29.33,0.38,0.15,0.05,0.4023641385109704
2022,YS Chahal,Death,125,85,7,32,13,3,10,8.82,12.14,17.86,0.38,0.15,0.12,-0.2487323176436147
2022,YS Chahal,Middle,342,288,19,109,31,16,15,7.12,15.16,18.0,0.38,0.11,0.05,0.5539943492749352
2022,YS Chahal,Powerplay,69,56,1,17,8,6,2,7.39,56.0,69.0,0.3,0.14,0.04,0.18295043523394158
2022,Yash Dayal,Death,80,61,3,22,7,5,2,7.87,20.33,26.67,0.36,0.11,0.03,0.46656241189660874
2022,Yash Dayal,Middle,69,45,2,16,10,7,3,9.2,22.5,34.5,0.36,0.22,0.07,-0.34256067901304305
2022,Yash Dayal,Powerplay,147,99,6,49,26,19,7,8.91,16.5,24.5,0.49,0.26,0.07,0.02886455934249402
2023,A Mishra,Death,25,18,3,6,3,2,1,8.33,6.0,8.33,0.33,0.17,0.06,-0.07977941456539893
2023,A Mishra,Middle,98,79,4,24,10,6,4,7.44,19.75,24.5,0.3,0.13,0.05,0.15311619159460246
2023,A Mishra,Powerplay,28,18,0,3,3,2,1,9.33,,,0.17,0.17,0.06,-0.8092800532583944
2023,A Nortje,Death,168,98,3,31,21,11,10,10.29,32.67,56.0,0.32,0.21,0.1,-0.7974937370100083
2023,A Nortje,Middle,76,63,2,23,6,2,4,7.24,31.5,38.0,0.37,0.1,0.06,0.47729970081149176
2023,A Nortje,Powerplay,126,90,5,50,23,20,3,8.4,18.0,25.2,0.56,0.26,0.03,0.5788788020752555
2023,A Zampa,Death,34,18,1,3,5,3,2,11.33,18.0,34.0,0.17,0.28,0.11,-1.7862075180559402
2023,A Zampa,Middle,95,67,5,21,10,6,4,8.51,13.4,19.0,0.31,0.15,0.06,-0.11372890763832277
2023,A Zampa,Powerplay,60,48,2,17,8,6,2,7.5,24.0,30.0,0.35,0.17,0.04,0.2397768510232944
2023,AJ Hosein,Powerplay,31,18,0,5,5,4,1,10.33,,,0.28,0.28,0.06,-0.9586329963607744
2023,AS Joseph,Death,38,26,3,11,4,1,3,8.77,8.67,12.67,0.42,0.15,0.12,-0.1001335554581509
2023,AS Joseph,Middle,147,97,4,36,18,6,12,9.09,24.25,36.75,0.37,0.19,0.12,-0.4624223121011868
2023,AS Joseph,Powerplay,41,27,0,16,7,5,2,9.11,,,0.59,0.26,0.07,0.34547481888850273
2023,AS Roy,Middle,56,38,2,15,7,2,5,8.84,19.0,28.0,0.39,0.18,0.13,-0.37151462810208935
2023,AS Roy,Powerplay,9,13,1,8,1,1,0,4.15,13.0,9.0,0.62,0.08,0.0,2.269558934477978
2023,AU Rashid,Middle,38,30,2,11,4,1,3,7.6,15.0,19.0,0.37,0.13,0.1,0.09809852200896314
2023,AU Rashid,Powerplay,18,12,0,3,2,2,0,9.0,,,0.25,0.17,0.0,-0.14531901795363414
2023,Abhishek Sharma,Middle,115,68,2,24,15,6,9,10.15,34.0,57.5,0.35,0.22,0.13,-0.8659578866062816
2023,Akash Deep,Middle,26,13,0,2,4,3,1,12.0,,,0.15,0.31,0.08,-1.905265348244601
2023,Akash Deep,Powerplay,25,14,1,7,2,0,2,10.71,14.0,25.0,0.5,0.14,0.14,-0.22349887203383784
2023,Akash Madhwal,Death,89,68,6,20,8,6,2,7.85,11.33,14.83,0.29,0.12,0.03,0.19140609368531084
2023,Akash Madhwal,Middle,97,62,5,21,11,4,7,9.39,12.4,19.4,0.34,0.18,0.11,-0.5302861651027685
2023,Akash Madhwal,Powerplay,36,30,3,15,6,6,0,7.2,10.0,12.0,0.5,0.2,0.0,0.934845307911654
2023,Akash Singh,Middle,26,13,1,3,3,0,3,12.0,13.0,26.0,0.23,0.23,0.23,-2.1786512728834007
2023,Akash Singh,Powerplay,152,98,3,45,26,19,7,9.31,32.67,50.67,0.46,0.27,0.07,-0.17706753077963522
2023,Arjun Tendulkar,Powerplay,59,54,2,29,6,5,1,6.56,27.0,29.5,0.54,0.11,0.02,1.3731472404062437
2023,Arshad Khan,Death,70,29,2,9,11,6,5,14.48,14.5,35.0,0.31,0.38,0.17,-2.488198092828332
2023,Arshad Khan,Middle,32,20,2,9,5,4,1,9.6,10.0,16.0,0.45,0.25,0.05,-0.08524849215983459
2023,Arshad Khan,Powerplay,90,48,1,21,16,12,4,11.25,48.0,90.0,0.44,0.33,0.08,-0.8290091483402467
2023,Arshdeep Singh,Death,143,91,7,31,20,15,5,9.43,13.0,20.43,0.34,0.22,0.05,-0.34217398292312773
2023,Arshdeep Singh,Middle,116,84,3,31,15,11,4,8.29,28.0,38.67,0.37,0.18,0.05,0.08852067201306803
2023,Arshdeep Singh,Powerplay,219,131,4,61,40,34,6,10.03,32.75,54.75,0.47,0.31,0.05,-0.28737020357033793
2023,Ashwin,Death,12,12,1,2,0,0,0,6.0,12.0,12.0,0.17,0.0,0.0,0.6464936853552596
2023,Ashwin,Middle,232,196,12,68,20,9,11,7.1,16.33,19.33,0.35,0.1,0.06,0.4308658476461827
2023,Ashwin,Powerplay,126,101,1,35,14,11,3,7.49,101.0,126.0,0.35,0.14,0.03,0.3959090073107587
2023,Avesh Khan,Death,111,61,4,15,14,8,6,10.92,15.25,27.75,0.25,0.23,0.1,-1.2156866450930286
2023,Avesh Khan,Middle,42,36,4,14,5,4,1,7.0,9.0,10.5,0.39,0.14,0.03,0.6188158439693501
2023,Avesh Khan,Powerplay,134,79,0,34,24,22,2,10.18,,,0.43,0.3,0.03,-0.3102869818556466
2023,Axar Patel,Middle,228,185,7,65,21,9,12,7.39,26.43,32.57,0.35,0.11,0.06,0.3486267732524737
2023,Axar Patel,Powerplay,116,103,4,46,15,12,3,6.76,25.75,29.0,0.45,0.15,0.03,0.836316217138548
2023,Bhuvneshwar Kumar,Death,159,109,7,38,20,15,5,8.75,15.57,22.71,0.35,0.18,0.05,-0.05924237361559664
2023,Bhuvneshwar Kumar,Middle,57,38,2,11,8,7,1,9.0,19.0,28.5,0.29,0.21,0.03,-0.3021778741972395
2023,Bhuvneshwar Kumar,Powerplay,216,172,7,92,33,28,5,7.53,24.57,30.86,0.53,0.19,0.03,0.8535332202919269
2023,C Green,Death,64,24,1,8,9,0,9,16.0,24.0,64.0,0.33,0.38,0.38,-3.8225436707088214
2023,C Green,Middle,168,117,3,42,22,15,7,8.62,39.0,56.0,0.36,0.19,0.06,-0.09016578988539063
2023,C Green,Powerplay,138,98,2,49,19,15,4,8.45,49.0,69.0,0.5,0.19,0.04,0.5383923524341645
2023,C Sakariya,Death,57,24,1,8,8,3,5,14.25,24.0,57.0,0.33,0.33,0.21,-2.43157518334377
2023,C Sakariya,Middle,18,13,1,5,3,3,0,8.31,13.0,18.0,0.38,0.23,0.0,0.22713241930463188
2023,C Sakariya,Powerplay,14,18,1,10,1,0,1,4.67,18.0,14.0,0.56,0.06,0.06,1.7101142490394219
2023,CJ Jordan,Death,102,49,2,18,17,11,6,12.49,24.5,51.0,0.37,0.35,0.12,-1.5688338379762647
2023,CJ Jordan,Middle,67,48,0,17,8,6,2,8.38,,,0.35,0.17,0.04,0.09116070207703951
2023,CJ Jordan,Powerplay,72,43,1,17,10,5,5,10.05,43.0,72.0,0.4,0.23,0.12,-0.6524862150780998
2023,CV Varun,Death,97,59,4,24,10,2,8,9.86,14.75,24.25,0.41,0.17,0.14,-0.49508706815042747
2023,CV Varun,Middle,189,146,10,55,22,11,11,7.77,14.6,18.9,0.38,0.15,0.08,0.14720753838251058
2023,CV Varun,Powerplay,132,93,5,41,20,18,2,8.52,18.6,26.4,0.44,0.22,0.02,0.3258556095915281
2023,D Jansen,Death,24,15,1,6,3,2,1,9.6,15.0,24.0,0.4,0.2,0.07,-0.20343221510225487
2023,D Pretorius,Death,20,14,0,6,3,3,0,8.57,,,0.43,0.21,0.0,0.4249430271602498
2023,D Pretorius,Middle,9,14,0,7,0,0,0,3.86,,,0.5,0.0,0.0,2.1641771066860795
2023,D Wiese,Powerplay,23,12,0,3,3,2,1,11.5,,,0.25,0.25,0.08,-1.2708579092728203
2023,DG Nalkande,Middle,23,12,1,4,3,2,1,11.5,12.0,23.0,0.33,0.25,0.08,-0.9905485836457855
2023,DG Nalkande,Powerplay,22,13,0,6,3,2,1,10.15,,,0.46,0.23,0.08,-0.24052865038646243
2023,DJ Willey,Middle,33,26,1,9,4,3,1,7.62,26.0,33.0,0.35,0.15,0.04,0.2860376086034646
2023,DJ Willey,Powerplay,61,61,2,29,8,7,1,6.0,30.5,30.5,0.48,0.13,0.02,1.190962563078924
2023,Deepak Chahar,Death,37,21,0,8,3,1,2,10.57,,,0.38,0.14,0.1,-0.40170561301768676
2023,Deepak Chahar,Middle,10,15,2,9,0,0,0,4.0,7.5,5.0,0.6,0.0,0.0,2.490920285478423
2023,Deepak Chahar,Powerplay,176,131,10,62,28,22,6,8.06,13.1,17.6,0.47,0.21,0.05,0.37796029204855214
2023,Fazalhaq Farooqi,Death,23,15,1,4,2,2,0,9.2,15.0,23.0,0.27,0.13,0.0,0.024035108111022642
2023,Fazalhaq Farooqi,Middle,31,27,1,13,4,4,0,6.89,27.0,31.0,0.48,0.15,0.0,1.0834378827930657
2023,Fazalhaq Farooqi,Powerplay,65,44,2,23,12,12,0,8.86,22.0,32.5,0.52,0.27,0.0,0.4917354539148515
2023,Ferguson,Death,38,17,1,2,5,3,2,13.41,17.0,38.0,0.12,0.29,0.12,-2.400592120786036
2023,Ferguson,Middle,39,19,0,8,7,4,3,12.32,,,0.42,0.37,0.16,-1.6500709368828457
2023,Ferguson,Powerplay,21,14,0,8,2,2,0,9.0,,,0.57,0.14,0.0,1.0757081786637677
2023,GD Phillips,Middle,16,12,0,1,1,1,0,8.0,,,0.08,0.08,0.0,-0.2727246651443711
2023,Gurnoor Brar,Powerplay,18,13,0,7,3,2,1,8.31,,,0.54,0.23,0.08,0.3505235321281948
2023,H Sharma,Middle,25,12,0,2,4,3,1,12.5,,,0.17,0.33,0.08,-1.9861556066301467
2023,HR Shokeen,Middle,126,75,2,21,13,5,8,10.08,37.5,63.0,0.28,0.17,0.11,-0.8237834326194821
2023,HR Shokeen,Powerplay,64,44,1,21,10,8,2,8.73,44.0,64.0,0.48,0.23,0.05,0.23332143009501033
2023,Hardik Pandya,Middle,53,42,0,12,5,3,2,7.57,,,0.29,0.12,0.05,0.1293861655605837
2023,Hardik Pandya,Powerplay,174,107,3,55,30,22,8,9.76,35.67,58.0,0.51,0.28,0.07,-0.11113439464667497
2023,Harpreet Brar,Death,45,21,2,6,7,4,3,12.86,10.5,22.5,0.29,0.33,0.14,-1.9544097874904878
2023,Harpreet Brar,Middle,78,79,6,30,7,6,1,5.92,13.17,13.0,0.38,0.09,0.01,1.0417930994897406
2023,Harpreet Brar,Powerplay,88,60,1,22,13,10,3,8.8,60.0,88.0,0.37,0.22,0.05,-0.1306623337264668
2023,Harshal Patel,Death,188,107,8,33,23,14,9,10.54,13.38,23.5,0.31,0.21,0.08,-0.7654460149654926
2023,Harshal Patel,Middle,250,177,6,67,30,19,11,8.47,29.5,41.67,0.38,0.17,0.06,0.07177043571004822
2023,Harshal Patel,Powerplay,30,18,0,3,4,3,1,10.0,,,0.17,0.22,0.06,-1.088747475024578
2023,Harshit Rana,Middle,15,13,1,4,1,0,1,6.92,13.0,15.0,0.31,0.08,0.08,0.2783296540368865
2023,Harshit Rana,Powerplay,117,89,4,50,19,15,4,7.89,22.25,29.25,0.56,0.21,0.04,0.7766716635473977
2023,Hazlewood,Middle,17,14,0,7,2,2,0,7.29,,,0.5,0.14,0.0,1.119225717260675
2023,Hazlewood,Powerplay,51,36,2,20,9,5,4,8.5,18.0,25.5,0.56,0.25,0.11,0.15802636293727668
2023,I Sharma,Death,37,21,2,8,5,3,2,10.57,10.5,18.5,0.38,0.24,0.1,-0.7343385933818938
2023,I Sharma,Middle,36,32,2,12,3,3,0,6.75,16.0,18.0,0.38,0.09,0.0,0.9562744922192461
2023,I Sharma,Powerplay,137,104,6,55,25,24,1,7.9,17.33,22.83,0.53,0.24,0.01,0.7340372793650484
2023,J Little,Death,85,51,0,15,11,6,5,10.0,,,0.29,0.22,0.1,-0.8868972557992789
2023,J Little,Middle,91,74,4,28,10,6,4,7.38,18.5,22.75,0.38,0.14,0.05,0.41029513843155263
2023,J Little,Powerplay,90,74,3,38,14,12,2,7.3,24.67,30.0,0.51,0.19,0.03,0.822298745996121
2023,J Yadav,Middle,10,12,0,5,0,0,0,5.0,,,0.42,0.0,0.0,1.6913423153786693
2023,J Yadav,Powerplay,16,12,0,3,2,2,0,8.0,,,0.25,0.17,0.0,0.023562969485291418
2023,JC Archer,Death,63,25,1,8,9,3,6,15.12,25.0,63.0,0.32,0.36,0.24,-2.8772913991397173
2023,JC Archer,Middle,58,46,1,21,6,4,2,7.57,46.0,58.0,0.46,0.13,0.04,0.7464336267854257
2023,JC Archer,Powerplay,81,58,0,27,10,7,3,8.38,,,0.47,0.17,0.05,0.4569712482137785
2023,JD Unadkat,Death,44,20,0,8,6,2,4,13.2,,,0.4,0.3,0.2,-1.854535100196167
2023,JD Unadkat,Powerplay,34,26,0,11,4,3,1,7.85,,,0.42,0.15,0.04,0.49246541141616723
2023,JO Holder,Death,126,65,1,20,19,10,9,11.63,65.0,126.0,0.31,0.29,0.14,-1.5435544193881672
2023,JO Holder,Middle,119,80,3,18,13,9,4,8.92,26.67,39.67,0.22,0.16,0.05,-0.4769283695513046
2023,JO Holder,Powerplay,45,31,0,13,8,7,1,8.71,,,0.42,0.26,0.03,0.03598406612187689
2023,JP Behrendorff,Death,103,51,5,19,15,7,8,12.12,10.2,20.6,0.37,0.29,0.16,-1.5253814836205914
2023,JP Behrendorff,Middle,78,46,1,11,9,5,4,10.17,46.0,78.0,0.24,0.2,0.09,-0.969620483804139
2023,JP Behrendorff,Powerplay,214,165,8,72,30,24,6,7.78,20.62,26.75,0.44,0.18,0.04,0.4745745878343888
2023,K Gowtham,Middle,58,57,1,22,3,2,1,6.11,57.0,58.0,0.39,0.05,0.02,1.1231439374215937
2023,K Gowtham,Powerplay,56,37,2,19,9,5,4,9.08,18.5,28.0,0.51,0.24,0.11,-0.08185522025777602
2023,K Khejroliya,Death,37,16,2,5,4,1,3,13.88,8.0,18.5,0.31,0.25,0.19,-2.0637529104991343
2023,K Khejroliya,Powerplay,27,12,0,3,5,4,1,13.5,,,0.25,0.42,0.08,-2.1740979507698235
2023,KK Ahmed,Death,135,74,6,29,17,7,10,10.95,12.33,22.5,0.39,0.23,0.14,-0.9488255540841389
2023,KK Ahmed,Middle,41,24,1,7,6,4,2,10.25,24.0,41.0,0.29,0.25,0.08,-0.9196007621606459
2023,KK Ahmed,Powerplay,133,114,2,66,22,20,2,7.0,57.0,66.5,0.58,0.19,0.02,1.1728874444552675
2023,KM Asif,Death,34,14,0,4,5,2,3,14.57,,,0.29,0.36,0.21,-2.7255619762470062
2023,KM Asif,Middle,62,52,2,20,4,1,3,7.15,26.0,31.0,0.38,0.08,0.06,0.5940643414572166
2023,KM Asif,Powerplay,43,25,1,11,7,5,2,10.32,25.0,43.0,0.44,0.28,0.08,-0.5056324098399425
2023,KR Mayers,Powerplay,43,39,0,15,5,5,0,6.62,,,0.38,0.13,0.0,0.8451759584406233
2023,KR Sen,Middle,26,13,0,2,4,3,1,12.0,,,0.15,0.31,0.08,-1.905265348244601
2023,Karn Sharma,Middle,217,120,9,38,28,11,17,10.85,13.33,24.11,0.32,0.23,0.14,-1.177208015263902
2023,Karn Sharma,Powerplay,12,12,1,4,1,1,0,6.0,12.0,12.0,0.33,0.08,0.0,0.9410059523179642
2023,Kartik Tyagi,Middle,28,13,0,5,5,3,2,12.92,,,0.38,0.38,0.15,-1.8701646478923255
2023,Kartik Tyagi,Powerplay,49,22,1,7,9,8,1,13.36,22.0,49.0,0.32,0.41,0.05,-1.7079601876568573
2023,Kartikeya,Death,40,20,0,8,6,2,4,12.0,,,0.4,0.3,0.2,-1.6518767152694562
2023,Kartikeya,Middle,159,116,5,33,16,8,8,8.22,23.2,31.8,0.28,0.14,0.07,-0.1912592726585652
2023,Kartikeya,Powerplay,32,27,0,10,2,1,1,7.11,,,0.37,0.07,0.04,0.7083511378954417
2023,Krunal Pandya,Middle,145,121,7,46,16,9,7,7.19,17.29,20.71,0.38,0.13,0.06,0.42099257177755545
2023,Krunal Pandya,Powerplay,166,126,2,48,24,21,3,7.9,63.0,83.0,0.38,0.19,0.02,0.32012034169264775
2023,Kuldeep Yadav,Death,66,44,3,17,8,3,5,9.0,14.67,22.0,0.39,0.18,0.11,-0.2892288614846907
2023,Kuldeep Yadav,Middle,329,262,8,70,27,12,15,7.53,32.75,41.12,0.27,0.1,0.06,0.07793726742040998
2023,Kuldeep Yadav,Powerplay,39,36,1,14,4,2,2,6.5,36.0,39.0,0.39,0.11,0.06,0.639086404886635
