season,striker,phase,runs,balls_faced,lost_wicket,dot_balls,boundaries,fours,sixes,strike_rate,balls_per_dismissal,batting_avg,dot_ball_pct,boundary_pct,six_pct,dismissal_rate,performance_index
2022,KA Pollard,Middle,54,77,3,42,4,2,2,70.13,25.67,18.0,0.55,0.05,2.6,0.04,-0.9878108122459084
2022,KD Karthik,Death,242,118,4,38,38,19,19,205.08,29.5,60.5,0.32,0.32,16.1,0.03,3.379558289389613
2022,KD Karthik,Middle,88,70,2,23,11,8,3,125.71,35.0,44.0,0.33,0.16,4.29,0.03,0.13430059768769123
2022,KK Nair,Middle,13,13,1,3,1,1,0,100.0,13.0,13.0,0.23,0.08,0.0,0.08,-1.1690273787640384
2022,KL Rahul,Death,121,65,3,13,18,12,6,186.15,21.67,40.33,0.2,0.28,9.23,0.05,1.1888265034150707
2022,KL Rahul,Middle,265,173,3,41,30,15,15,153.18,57.67,88.33,0.24,0.17,8.67,0.02,2.4119141393311883
2022,KL Rahul,Powerplay,230,234,5,114,27,18,9,98.29,46.8,46.0,0.49,0.12,3.85,0.02,0.8619291772552748
2022,KS Williamson,Middle,86,66,2,19,8,3,5,130.3,33.0,43.0,0.29,0.12,7.58,0.03,0.2198726770334174
2022,KS Williamson,Powerplay,122,161,7,93,15,12,3,75.78,23.0,17.43,0.58,0.09,1.86,0.04,-0.5126027625471983
2022,Kohli,Death,22,19,4,6,1,0,1,115.79,4.75,5.5,0.32,0.05,5.26,0.21,-1.0259556036919832
2022,Kohli,Middle,151,129,3,40,14,10,4,117.05,43.0,50.33,0.31,0.11,3.1,0.02,0.19386857012190054
2022,Kohli,Powerplay,168,158,9,81,25,22,3,106.33,17.56,18.67,0.51,0.16,1.9,0.06,0.07471894459217952
2022,Krunal Pandya,Death,56,41,2,11,5,4,1,136.59,20.5,28.0,0.27,0.12,2.44,0.05,-0.4785257522910763
2022,Krunal Pandya,Middle,96,91,8,39,10,8,2,105.49,11.38,12.0,0.43,0.11,2.2,0.09,-0.6160935983105501
2022,Krunal Pandya,Powerplay,31,18,0,6,5,4,1,172.22,,,0.33,0.28,5.56,0.0,-0.2257947053831054
2022,Kuldeep Yadav,Death,43,36,0,14,5,3,2,119.44,,,0.39,0.14,5.56,0.0,-0.681508449650893
2022,Kuldeep Yadav,Middle,5,18,1,13,0,0,0,27.78,18.0,5.0,0.72,0.0,0.0,0.06,-1.78283494147899
2022,Lalit Yadav,Death,21,17,1,9,3,1,2,123.53,17.0,21.0,0.53,0.18,11.76,0.06,-0.20054430317842933
2022,Lalit Yadav,Middle,113,97,5,37,12,7,5,116.49,19.4,22.6,0.38,0.12,5.15,0.05,-0.04329822743815334
2022,Lalit Yadav,Powerplay,27,38,0,22,3,3,0,71.05,,,0.58,0.08,0.0,0.0,-1.3955875291552333
2022,Livingstone,Death,66,36,4,11,10,5,5,183.33,9.0,16.5,0.31,0.28,13.89,0.11,0.7164879843858949
2022,Livingstone,Middle,288,179,7,64,40,17,23,160.89,25.57,41.14,0.36,0.22,12.85,0.04,3.008497928054527
2022,Livingstone,Powerplay,83,46,1,18,13,7,6,180.43,46.0,83.0,0.39,0.28,13.04,0.02,1.6477155471338245
2022,M Prasidh Krishna,Death,6,12,1,6,0,0,0,50.0,12.0,6.0,0.5,0.0,0.0,0.08,-1.6736843003009656
2022,M Vohra,Powerplay,19,12,1,6,3,1,2,158.33,12.0,19.0,0.5,0.25,16.67,0.08,0.22077309593977948
2022,MA Agarwal,Middle,48,42,5,16,6,5,1,114.29,8.4,9.6,0.38,0.14,2.38,0.12,-0.7285952658571389
2022,MA Agarwal,Powerplay,148,125,7,62,23,18,5,118.4,17.86,21.14,0.5,0.18,4.0,0.06,0.35880090729053205
2022,MK Lomror,Death,36,23,3,9,5,3,2,156.52,7.67,12.0,0.39,0.22,8.7,0.13,-0.11038747635932725
2022,MK Lomror,Middle,44,34,1,8,5,4,1,129.41,34.0,44.0,0.24,0.15,2.94,0.03,-0.23681879133107867
2022,MK Pandey,Middle,54,43,3,15,6,5,1,125.58,14.33,18.0,0.35,0.14,2.33,0.07,-0.5790214704703541
2022,MK Pandey,Powerplay,34,41,3,24,5,4,1,82.93,13.67,11.33,0.59,0.12,2.44,0.07,-0.914732927478722
2022,MM Ali,Death,32,23,3,10,5,4,1,139.13,7.67,10.67,0.43,0.22,4.35,0.13,-0.405830985125423
2022,MM Ali,Middle,89,82,3,27,8,5,3,108.54,27.33,29.67,0.33,0.1,3.66,0.04,-0.3480625591331701
2022,MM Ali,Powerplay,123,78,4,38,22,15,7,157.69,19.5,30.75,0.49,0.28,8.97,0.05,1.132913715467744
2022,MR Marsh,Death,27,16,2,6,5,4,1,168.75,8.0,13.5,0.38,0.31,6.25,0.12,0.007348190941833923
2022,MR Marsh,Middle,71,72,2,27,6,3,3,98.61,36.0,35.5,0.38,0.08,4.17,0.03,-0.4065671881016518
2022,MR Marsh,Powerplay,153,104,3,44,22,12,10,147.12,34.67,51.0,0.42,0.21,9.62,0.03,1.4315358893129648
2022,MS Dhoni,Death,153,93,7,35,23,15,8,164.52,13.29,21.86,0.38,0.25,8.6,0.08,1.085523802110344
2022,MS Dhoni,Middle,73,96,1,50,7,5,2,76.04,96.0,73.0,0.52,0.07,2.08,0.01,-0.1819156173177606
2022,MS Wade,Middle,41,43,4,19,4,4,0,95.35,10.75,10.25,0.44,0.09,0.0,0.09,-1.1150887443092683
2022,MS Wade,Powerplay,116,102,5,56,21,19,2,113.73,20.4,23.2,0.55,0.21,1.96,0.05,0.0797619548088068
2022,Mandeep Singh,Powerplay,18,24,3,18,4,4,0,75.0,8.0,6.0,0.75,0.17,0.0,0.12,-1.0825438712506534
2022,Markram,Death,90,43,2,5,12,6,6,209.3,21.5,45.0,0.12,0.28,13.95,0.05,1.3113814374117856
2022,Markram,Middle,249,182,6,51,28,16,12,136.81,30.33,41.5,0.28,0.15,6.59,0.03,1.380556809459141
2022,Markram,Powerplay,42,52,0,26,4,3,1,80.77,,,0.5,0.08,1.92,0.0,-1.1915167217046019
2022,Maxwell,Death,65,31,2,6,11,9,2,209.68,15.5,32.5,0.19,0.35,6.45,0.06,0.7576206867897155
2022,Maxwell,Middle,147,96,4,40,21,11,10,153.12,24.0,36.75,0.42,0.22,10.42,0.04,1.3013334102461036
2022,Maxwell,Powerplay,89,57,4,21,14,11,3,156.14,14.25,22.25,0.37,0.25,5.26,0.07,0.3123644291148283
2022,Miller,Death,174,104,5,28,23,15,8,167.31,20.8,34.8,0.27,0.22,7.69,0.05,1.1631984836107887
2022,Miller,Middle,289,229,4,72,29,14,15,126.2,57.25,72.25,0.31,0.13,6.55,0.02,1.9228515721255715
2022,Miller,Powerplay,18,15,0,6,3,3,0,120.0,,,0.4,0.2,0.0,0.0,-0.9224832850083164
2022,Mohammed Siraj,Death,28,28,2,16,5,5,0,100.0,14.0,14.0,0.57,0.18,0.0,0.07,-0.8262332604878937
2022,Mohsin Khan,Death,22,16,0,6,3,2,1,137.5,,,0.38,0.19,6.25,0.0,-0.6092171196133488
2022,N Jagadeesan,Death,9,14,0,6,0,0,0,64.29,,,0.43,0.0,0.0,0.0,-1.6839295528681453
2022,N Jagadeesan,Middle,31,26,1,9,4,3,1,119.23,26.0,31.0,0.35,0.15,3.85,0.04,-0.4409708927430109
2022,N Rana,Death,42,25,2,10,6,2,4,168.0,12.5,21.0,0.4,0.24,16.0,0.08,0.48680971964170267
2022,N Rana,Middle,221,146,7,48,28,14,14,151.37,20.86,31.57,0.33,0.19,9.59,0.05,1.6519529135983646
2022,N Rana,Powerplay,98,88,4,51,17,13,4,111.36,22.0,24.5,0.58,0.19,4.55,0.05,0.1570793018190944
2022,Narine,Middle,37,21,4,10,7,5,2,176.19,5.25,9.25,0.48,0.33,9.52,0.19,0.26098418028201625
2022,OF Smith,Death,46,36,2,20,6,1,5,127.78,18.0,23.0,0.56,0.17,13.89,0.06,0.20029707576743794
2022,OF Smith,Middle,5,14,1,9,0,0,0,35.71,14.0,5.0,0.64,0.0,0.0,0.07,-1.7482021750377414
2022,PBB Rajapaksa,Middle,124,84,4,29,15,7,8,147.62,21.0,31.0,0.35,0.18,9.52,0.05,0.7686167707173148
2022,PBB Rajapaksa,Powerplay,81,51,4,23,14,9,5,158.82,12.75,20.25,0.45,0.27,9.8,0.08,0.6293063155903874
2022,PK Garg,Powerplay,27,23,1,9,3,2,1,117.39,23.0,27.0,0.39,0.13,4.35,0.04,-0.5548200595328503
2022,PP Shaw,Middle,46,28,4,10,7,4,3,164.29,7.0,11.5,0.36,0.25,10.71,0.14,0.17519701994468206
2022,PP Shaw,Powerplay,237,165,6,73,40,33,7,143.64,27.5,39.5,0.44,0.24,4.24,0.04,1.4696172928996192
2022,PWH de Silva,Middle,25,37,2,23,3,2,1,67.57,18.5,12.5,0.62,0.08,2.7,0.05,-1.10384523490081
2022,Padikkal,Death,20,17,3,6,3,3,0,117.65,5.67,6.67,0.35,0.18,0.0,0.18,-0.8952000501750964
2022,Padikkal,Middle,239,188,9,79,33,21,12,127.13,20.89,26.56,0.42,0.18,6.38,0.05,1.359345070914065
2022,Padikkal,Powerplay,117,112,5,61,19,17,2,104.46,22.4,23.4,0.54,0.17,1.79,0.04,-0.10695959161357131
2022,Parag,Death,120,83,10,29,15,8,7,144.58,8.3,12.0,0.35,0.18,8.43,0.12,0.4163450837192511
2022,Parag,Middle,63,53,1,18,6,3,3,118.87,53.0,63.0,0.34,0.11,5.66,0.02,0.12292037767530345
2022,Pooran,Death,109,62,4,22,16,8,8,175.81,15.5,27.25,0.35,0.26,12.9,0.06,1.1457953218629922
2022,Pooran,Middle,197,156,3,56,21,8,13,126.28,52.0,65.67,0.36,0.13,8.33,0.02,1.511265025545817
2022,Powell,Death,113,51,4,19,18,5,13,221.57,12.75,28.25,0.37,0.35,25.49,0.08,2.3610557862637456
2022,Powell,Middle,137,123,7,53,14,5,9,111.38,17.57,19.57,0.43,0.11,7.32,0.06,0.30560856125911556
2022,Q de Kock,Death,54,18,0,2,9,5,4,300.0,,,0.11,0.5,22.22,0.0,1.6370521313443998
2022,Q de Kock,Middle,177,124,5,33,22,16,6,142.74,24.8,35.4,0.27,0.18,4.84,0.04,0.7108097710624499
2022,Q de Kock,Powerplay,277,208,10,89,39,26,13,133.17,20.8,27.7,0.43,0.19,6.25,0.05,1.6665813178840518
2022,RA Jadeja,Death,89,56,4,16,11,6,5,158.93,14.0,22.25,0.29,0.2,8.93,0.07,0.39158552300918964
2022,RA Jadeja,Middle,27,46,3,21,0,0,0,58.7,15.33,9.0,0.46,0.0,0.0,0.07,-1.5993616507813633
2022,RM Patidar,Middle,200,126,6,34,25,12,13,158.73,21.0,33.33,0.27,0.2,10.32,0.05,1.5848981799445658
2022,RM Patidar,Powerplay,113,96,0,47,17,14,3,117.71,,,0.49,0.18,3.12,0.0,-0.2522457312596958
2022,RR Pant,Death,32,18,1,5,4,1,3,177.78,18.0,32.0,0.28,0.22,16.67,0.06,0.504286786196133
2022,RR Pant,Middle,233,163,11,63,34,22,12,142.94,14.82,21.18,0.39,0.21,7.36,0.07,1.4851203188987998
2022,RR Pant,Powerplay,75,53,1,21,13,12,1,141.51,53.0,75.0,0.4,0.25,1.89,0.02,0.6062451509221645
2022,RV Uthappa,Death,23,14,2,9,4,1,3,164.29,7.0,11.5,0.64,0.29,21.43,0.14,0.48634330639217344
2022,RV Uthappa,Middle,63,39,4,14,8,2,6,161.54,9.75,15.75,0.36,0.21,15.38,0.1,0.5241940492130905
2022,RV Uthappa,Powerplay,144,128,5,67,21,16,5,112.5,25.6,28.8,0.52,0.16,3.91,0.04,0.3226694243786083
2022,Rabada,Death,42,30,3,15,7,5,2,140.0,10.0,14.0,0.5,0.23,6.67,0.1,-0.13824104035454013
2022,Rabada,Middle,6,17,1,11,0,0,0,35.29,17.0,6.0,0.65,0.0,0.0,0.06,-1.7379274269530163
2022,Rahane,Middle,33,27,3,7,4,4,0,122.22,9.0,11.0,0.26,0.15,0.0,0.11,-0.8589951517074762
2022,Rahane,Powerplay,100,104,4,58,14,10,4,96.15,26.0,25.0,0.56,0.13,3.85,0.04,-0.13917562664295857
2022,Rahul Chahar,Death,71,57,6,29,11,7,4,124.56,9.5,11.83,0.51,0.19,7.02,0.11,-0.03899068012600284
2022,Rahul Chahar,Middle,6,13,1,8,0,0,0,46.15,13.0,6.0,0.62,0.0,0.0,0.08,-1.690498442898545
2022,Rahul Tewatia,Death,158,97,6,34,24,16,8,162.89,16.17,26.33,0.35,0.25,8.25,0.06,1.1510355579359242
2022,Rahul Tewatia,Middle,59,59,1,24,7,6,1,100.0,59.0,59.0,0.41,0.12,1.69,0.02,-0.22738861856985304
2022,Ramandeep Singh,Death,27,13,0,4,4,3,1,207.69,,,0.31,0.31,7.69,0.0,0.02702201321870426
2022,Ramandeep Singh,Middle,14,23,2,11,0,0,0,60.87,11.5,7.0,0.48,0.0,0.0,0.09,-1.614102624962559
2022,Rashid Khan,Death,85,35,4,9,12,3,9,242.86,8.75,21.25,0.26,0.34,25.71,0.11,1.8728131565486439
2022,Rinku Singh,Death,99,55,2,19,16,11,5,180.0,27.5,49.5,0.35,0.29,9.09,0.04,1.1559319988700332
2022,Rinku Singh,Middle,61,60,3,24,6,5,1,101.67,20.0,20.33,0.4,0.1,1.67,0.05,-0.7607965887698176
2022,Rishi Dhawan,Death,32,20,1,10,6,4,2,160.0,20.0,32.0,0.5,0.3,10.0,0.05,0.3861904317260146
2022,Rishi Dhawan,Middle,5,21,1,16,0,0,0,23.81,21.0,5.0,0.76,0.0,0.0,0.05,-1.800173161248442
2022,Rohit Sharma,Middle,32,30,4,14,4,3,1,106.67,7.5,8.0,0.47,0.13,3.33,0.13,-0.8326208603726201
2022,Rohit Sharma,Powerplay,236,204,10,113,37,25,12,115.69,20.4,23.6,0.55,0.18,5.88,0.05,1.3736329145371298
2022,Russell,Death,114,60,3,23,18,9,9,190.0,20.0,38.0,0.38,0.3,15.0,0.05,1.619862763054833
2022,Russell,Middle,221,139,6,68,32,9,23,158.99,23.17,36.83,0.49,0.23,16.55,0.04,2.8476751881398603
2022,Rutherford,Middle,26,33,1,15,2,1,1,78.79,33.0,26.0,0.45,0.06,3.03,0.03,-0.9536757256395457
2022,Rutherford,Powerplay,5,15,0,11,0,0,0,33.33,,,0.73,0.0,0.0,0.0,-1.8191414632112786
2022,SN Khan,Death,19,14,0,3,2,2,0,135.71,,,0.21,0.14,0.0,0.0,-1.012180416023287
2022,SN Khan,Middle,31,30,1,8,2,2,0,103.33,30.0,31.0,0.27,0.07,0.0,0.03,-0.9294869272792382
2022,SN Khan,Powerplay,41,25,2,11,7,5,2,164.0,12.5,20.5,0.44,0.28,8.0,0.08,0.19187518973274295
2022,SP Jackson,Death,13,14,2,3,0,0,0,92.86,7.0,6.5,0.21,0.0,0.0,0.14,-1.4804468946539924
2022,SP Jackson,Middle,10,12,2,7,1,0,1,83.33,6.0,5.0,0.58,0.08,8.33,0.17,-1.0199803636136162
2022,SS Iyer,Middle,200,150,7,49,22,13,9,133.33,21.43,28.57,0.33,0.15,6.0,0.05,0.7878059120342734
2022,SS Iyer,Powerplay,191,151,5,63,29,27,2,126.49,30.2,38.2,0.42,0.19,1.32,0.03,0.48452045338580774
2022,SS Prabhudessai,Middle,46,34,5,14,7,6,1,135.29,6.8,9.2,0.41,0.21,2.94,0.15,-0.4455799234868651
2022,SS Prabhudessai,Powerplay,21,28,0,17,2,1,1,75.0,,,0.61,0.07,3.57,0.0,-1.2478039792126576
2022,SW Billings,Death,18,14,2,7,2,0,2,128.57,7.0,9.0,0.5,0.14,14.29,0.14,-0.36561454674650656
2022,SW Billings,Middle,138,113,4,43,15,7,8,122.12,28.25,34.5,0.38,0.13,7.08,0.04,0.5208745190219323
2022,SW Billings,Powerplay,13,16,1,11,2,2,0,81.25,16.0,13.0,0.69,0.12,0.0,0.06,-1.1358276079565988
2022,Sai Sudharsan,Middle,91,77,3,24,10,9,1,118.18,25.67,30.33,0.31,0.13,1.3,0.04,-0.3989113536815
2022,Sai Sudharsan,Powerplay,37,32,1,13,5,4,1,115.62,32.0,37.0,0.41,0.16,3.12,0.03,-0.354980766368766
2022,Samson,Death,45,24,3,10,8,5,3,187.5,8.0,15.0,0.42,0.33,12.5,0.12,0.5723422190219083
2022,Samson,Middle,236,174,13,72,32,17,15,135.63,13.38,18.15,0.41,0.18,8.62,0.07,1.562909145004838
2022,Samson,Powerplay,177,123,0,56,29,21,8,143.9,,,0.46,0.24,6.5,0.0,0.8201753246365404
2022,Santner,Powerplay,20,27,2,18,3,3,0,74.07,13.5,10.0,0.67,0.11,0.0,0.07,-1.196476964020175
2022,Shahbaz Ahmed,Death,43,30,2,14,6,3,3,143.33,15.0,21.5,0.47,0.2,10.0,0.07,0.04747702917847542
2022,Shahbaz Ahmed,Middle,171,155,6,62,17,11,6,110.32,25.83,28.5,0.4,0.11,3.87,0.04,0.16306165694024127
2022,Shahbaz Ahmed,Powerplay,5,12,0,8,0,0,0,41.67,,,0.67,0.0,0.0,0.0,-1.7827180997661323
2022,Shahrukh Khan,Death,30,24,2,14,4,1,3,125.0,12.0,15.0,0.58,0.17,12.5,0.08,-0.16096195697854823
2022,Shahrukh Khan,Middle,68,82,4,44,6,1,5,82.93,20.5,17.0,0.54,0.07,6.1,0.05,-0.5100707945481393
2022,Shahrukh Khan,Powerplay,19,12,1,4,3,2,1,158.33,12.0,19.0,0.33,0.25,8.33,0.08,-0.09823889541984328
2022,Shankar,Powerplay,19,36,4,22,1,1,0,52.78,9.0,4.75,0.61,0.03,0.0,0.11,-1.5832029922329431
2022,Shashank Singh,Death,42,23,3,8,6,3,3,182.61,7.67,14.0,0.35,0.26,13.04,0.13,0.3459617215385459
2022,Shashank Singh,Middle,27,24,1,10,3,2,1,112.5,24.0,27.0,0.42,0.12,4.17,0.04,-0.6030025582206214
2022,Shepherd,Death,33,20,2,9,5,2,3,165.0,10.0,16.5,0.45,0.25,15.0,0.1,0.3058664984599661
2022,Shepherd,Middle,25,23,1,12,2,0,2,108.7,23.0,25.0,0.52,0.09,8.7,0.04,-0.5286858489265802
2022,Shivam Dube,Death,69,34,3,8,9,3,6,202.94,11.33,23.0,0.24,0.26,17.65,0.09,0.9952676158088616
2022,Shivam Dube,Middle,197,139,5,50,26,16,10,141.73,27.8,39.4,0.36,0.19,7.19,0.04,1.268476354586956
2022,Shivam Dube,Powerplay,23,21,1,10,3,3,0,109.52,21.0,23.0,0.48,0.14,0.0,0.05,-0.819407488627706
2022,Shubman Gill,Death,30,25,2,8,3,2,1,120.0,12.5,15.0,0.32,0.12,4.0,0.08,-0.720482160961524
2022,Shubman Gill,Middle,205,130,5,25,24,18,6,157.69,26.0,41.0,0.19,0.18,4.62,0.04,0.8948271652668832
2022,Shubman Gill,Powerplay,248,219,8,93,35,31,4,113.24,27.38,31.0,0.42,0.16,1.83,0.04,0.615964364350044
2022,Sikhar Dhawan,Death,34,18,1,3,4,2,2,188.89,18.0,34.0,0.17,0.22,11.11,0.06,0.33857162822431974
2022,Sikhar Dhawan,Middle,159,137,4,43,18,16,2,116.06,34.25,39.75,0.31,0.13,1.46,0.03,0.01703418153173359
2022,Sikhar Dhawan,Powerplay,267,240,7,115,37,29,8,111.25,34.29,38.14,0.48,0.15,3.33,0.03,1.0822308204064395
2022,Stoinis,Death,111,70,5,29,16,6,10,158.57,14.0,22.2,0.41,0.23,14.29,0.07,1.1394763142457773
2022,Stoinis,Middle,45,46,2,20,4,1,3,97.83,23.0,22.5,0.43,0.09,6.52,0.04,-0.5349736829378702
2022,Suryakumar Yadav,Death,82,37,2,12,13,5,8,221.62,18.5,41.0,0.32,0.35,21.62,0.05,1.8736035297686824
2022,Suryakumar Yadav,Middle,162,137,6,50,17,10,7,118.25,22.83,27.0,0.36,0.12,5.11,0.04,0.3144116390283625
2022,Suryakumar Yadav,Powerplay,59,36,0,11,9,8,1,163.89,,,0.31,0.25,2.78,0.0,-0.2929820815407024
2022,TA Boult,Death,39,27,2,5,3,2,1,144.44,13.5,19.5,0.19,0.11,3.7,0.07,-0.5895582055017852
2022,TL Seifert,Powerplay,24,21,2,12,4,4,0,114.29,10.5,12.0,0.57,0.19,0.0,0.1,-0.7950774229222625
2022,Thakur,Death,69,48,5,17,8,3,5,143.75,9.6,13.8,0.35,0.17,10.42,0.1,0.11537815571902645
2022,Thakur,Middle,51,42,3,16,6,4,2,121.43,14.0,17.0,0.38,0.14,4.76,0.07,-0.46150099628453306
2022,Tilak Varma,Death,63,45,3,13,7,5,2,140.0,15.0,21.0,0.29,0.16,4.44,0.07,-0.2693707524422041
2022,Tilak Varma,Middle,288,221,6,70,33,21,12,130.32,36.83,48.0,0.32,0.15,5.43,0.03,1.540534223198812
2022,Tilak Varma,Powerplay,46,47,1,21,5,3,2,97.87,47.0,46.0,0.45,0.11,4.26,0.02,-0.32119859292901054
2022,Tim David,Death,114,51,4,16,17,4,13,223.53,12.75,28.5,0.31,0.33,25.49,0.08,2.3007768775584583
2022,Tim David,Middle,72,40,2,11,11,8,3,180.0,20.0,36.0,0.28,0.28,7.5,0.05,0.6268725238442162
2022,Tripathi,Middle,208,135,7,40,27,16,11,154.07,19.29,29.71,0.3,0.2,8.15,0.05,1.3604449117309163
2022,Tripathi,Powerplay,178,127,4,54,28,21,7,140.16,31.75,44.5,0.43,0.22,5.51,0.03,1.1648008545021376
2022,UT Yadav,Death,48,32,3,15,7,3,4,150.0,10.67,16.0,0.47,0.22,12.5,0.09,0.23165574206663056
2022,VG Arora,Death,5,14,2,9,0,0,0,35.71,7.0,2.5,0.64,0.0,0.0,0.14,-1.77847472050344
2022,VR Iyer,Middle,49,40,1,12,5,4,1,122.5,40.0,49.0,0.3,0.12,2.5,0.02,-0.28403310341861254
2022,VR Iyer,Powerplay,133,134,9,78,19,13,6,99.25,14.89,14.78,0.58,0.14,4.48,0.07,0.08837801235013197
2022,WP Saha,Middle,75,74,5,24,7,7,0,101.35,14.8,15.0,0.32,0.09,0.0,0.07,-0.9454309937137542
2022,WP Saha,Powerplay,231,182,4,86,39,32,7,126.92,45.5,57.75,0.47,0.21,3.85,0.02,1.5128076957389927
2022,Washington Sundar,Death,83,53,7,19,12,9,3,156.6,7.57,11.86,0.36,0.23,5.66,0.13,0.09964032743991619
2022,Washington Sundar,Middle,18,23,0,9,0,0,0,78.26,,,0.39,0.0,0.0,0.0,-1.6229182354426424
2022,YBK Jaiswal,Middle,74,60,4,18,8,6,2,123.33,15.0,18.5,0.3,0.13,3.33,0.07,-0.4407973464308096
2022,YBK Jaiswal,Powerplay,184,138,6,67,30,22,8,133.33,23.0,30.67,0.49,0.22,5.8,0.04,1.1105366766965354
2023,A Manohar,Death,48,23,3,5,6,1,5,208.7,7.67,16.0,0.22,0.26,21.74,0.13,0.8909048652046846
2023,A Manohar,Middle,63,59,3,22,7,5,2,106.78,19.67,21.0,0.37,0.12,3.39,0.05,-0.5313208371603008
2023,A Mishra,Death,13,12,1,5,2,2,0,108.33,12.0,13.0,0.42,0.17,0.0,0.08,-0.9095090132037849
2023,A Mishra,Middle,6,18,0,12,0,0,0,33.33,,,0.67,0.0,0.0,0.0,-1.8191414632112786
2023,A Nortje,Death,36,28,2,10,6,6,0,128.57,14.0,18.0,0.36,0.21,0.0,0.07,-0.55954668808695
2023,A Zampa,Middle,5,12,1,7,0,0,0,41.67,12.0,5.0,0.58,0.0,0.0,0.08,-1.7221730088347351
2023,AS Roy,Death,19,13,0,2,2,2,0,146.15,,,0.15,0.15,0.0,0.0,-0.9449753328103244
2023,AT Rayudu,Death,66,35,4,7,9,5,4,188.57,8.75,16.5,0.2,0.26,11.43,0.11,0.5188834384868742
2023,AT Rayudu,Middle,73,72,5,29,7,4,3,101.39,14.4,14.6,0.4,0.1,4.17,0.07,-0.5756384566540653
2023,AU Rashid,Middle,18,14,1,6,2,1,1,128.57,14.0,18.0,0.43,0.14,7.14,0.07,-0.5411619201964996
2023,Abdul Samad,Death,113,68,4,26,16,7,9,166.18,17.0,28.25,0.38,0.24,13.24,0.06,1.1598168587830666
2023,Abdul Samad,Middle,52,60,0,27,4,2,2,86.67,,,0.45,0.07,3.33,0.0,-1.0691633819337432
2023,Abhishek Sharma,Middle,79,58,5,17,10,8,2,136.21,11.6,15.8,0.29,0.17,3.45,0.09,-0.270031241851939
2023,Abhishek Sharma,Powerplay,128,98,5,43,21,19,2,130.61,19.6,25.6,0.44,0.21,2.04,0.05,0.18486200270992062
2023,Abishek Porel,Middle,22,19,2,8,2,0,2,115.79,9.5,11.0,0.42,0.11,10.53,0.11,-0.5709979612581084
2023,Aman Hakim Khan,Death,35,29,5,14,4,2,2,120.69,5.8,7.0,0.48,0.14,6.9,0.17,-0.5811014288842373
2023,Aman Hakim Khan,Middle,71,72,3,36,8,4,4,98.61,24.0,23.67,0.5,0.11,5.56,0.04,-0.31007803415931867
2023,Anmolpreet Singh,Powerplay,98,76,2,33,16,14,2,128.95,38.0,49.0,0.43,0.21,2.63,0.03,0.33483337334958607
2023,Anuj Rawat,Death,70,38,0,7,9,5,4,184.21,,,0.18,0.24,10.53,0.0,0.230742505945552
2023,Anuj Rawat,Middle,15,30,2,18,0,0,0,50.0,15.0,7.5,0.6,0.0,0.0,0.07,-1.6555207730215464
2023,Ashwin,Death,35,20,2,4,5,4,1,175.0,10.0,17.5,0.2,0.25,5.0,0.1,-0.08280438162937828
2023,Ashwin,Middle,31,30,2,15,3,1,2,103.33,15.0,15.5,0.5,0.1,6.67,0.07,-0.6757429700498617
2023,Atharva Taide,Middle,61,53,3,16,6,6,0,115.09,17.67,20.33,0.3,0.11,0.0,0.06,-0.8063077039537321
2023,Atharva Taide,Powerplay,125,83,3,37,20,14,6,150.6,27.67,41.67,0.45,0.24,7.23,0.04,0.9626885670562063
2023,Axar Patel,Death,130,78,5,23,16,7,9,166.67,15.6,26.0,0.29,0.21,11.54,0.06,1.0206183643930686
2023,Axar Patel,Middle,147,127,5,52,19,13,6,115.75,25.4,29.4,0.41,0.15,4.72,0.04,0.3660374848579547
2023,Ayush Badoni,Death,89,66,5,23,9,4,5,134.85,13.2,17.8,0.35,0.14,7.58,0.08,0.0064627685651234895
2023,Ayush Badoni,Middle,76,67,3,27,8,5,3,113.43,22.33,25.33,0.4,0.12,4.48,0.04,-0.3122771068287692
2023,Ayush Badoni,Powerplay,14,18,1,10,2,2,0,77.78,18.0,14.0,0.56,0.11,0.0,0.06,-1.1604835239170144
2023,Bhuvneshwar Kumar,Death,21,24,3,12,2,2,0,87.5,8.0,7.0,0.5,0.08,0.0,0.12,-1.267627508079426
2023,Bhuvneshwar Kumar,Middle,21,25,0,11,2,2,0,84.0,,,0.44,0.08,0.0,0.0,-1.3676762195629997
2023,Buttler,Death,28,19,3,7,5,5,0,147.37,6.33,9.33,0.37,0.26,0.0,0.16,-0.5030199577407405
2023,Buttler,Middle,162,111,4,31,19,12,7,145.95,27.75,40.5,0.28,0.17,6.31,0.04,0.7989736462547714
2023,Buttler,Powerplay,202,168,8,86,32,25,7,120.24,21.0,25.25,0.51,0.19,4.17,0.05,0.8556256354666322
2023,C Green,Death,64,38,1,6,8,6,2,168.42,38.0,64.0,0.16,0.21,5.26,0.03,0.5358948792378395
2023,C Green,Middle,179,120,6,36,21,9,12,149.17,20.0,29.83,0.3,0.18,10.0,0.05,1.2563520924798972
2023,C Green,Powerplay,209,129,3,42,33,25,8,162.02,43.0,69.67,0.33,0.26,6.2,0.02,1.8920551128470284
2023,Conway,Death,41,29,2,11,7,6,1,141.38,14.5,20.5,0.38,0.24,3.45,0.07,-0.2025413704864724
2023,Conway,Middle,293,197,7,50,37,28,9,148.73,28.14,41.86,0.25,0.19,4.57,0.04,1.4906749887807058
